month,day,year,hi,lo,liquid,snow,wind
6,28,2015,77,62,0.08333333333333334,0.0,5.124908853111726
6,29,2015,71,58,0.09333333333333332,0.0,7.708387828562831
6,30,2015,69,57,0.0,0.0,5.75004340328013
7,1,2015,70,53,0.0,0.0,4.583351659162722
7,2,2015,76,59,0.0,0.0,7.541672936029353
7,3,2015,76,57,0.0,0.0,8.95836757369877
7,4,2015,79,62,0.0,0.0,7.750031829072095
7,5,2015,82,62,0.0,0.0,3.8749869790159615
7,6,2015,80,59,0.0,0.0,7.625065104920195
7,7,2015,72,58,0.0,0.0,5.083369020474774
7,8,2015,80,59,0.0,0.0,3.1250130209840394
7,9,2015,80,58,0.02,0.0,5.208358893042743
7,10,2015,71,49,0.021666666666666667,0.0,6.250002893552009
7,11,2015,65,50,0.04166666666666667,0.0,7.249991319343974
7,12,2015,66,50,0.13833333333333334,0.0,7.375015914536048
7,13,2015,58,47,0.07666666666666666,0.0,6.000011574208035
7,14,2015,61,47,0.0,0.0,7.125024595192074
7,15,2015,65,45,0.0,0.0,7.249991319343974
7,16,2015,61,45,0.04,0.0,9.958367573698771
7,17,2015,69,55,0.0,0.0,4.833319830090626
7,18,2015,77,54,0.0,0.0,5.541696084445422
7,19,2015,78,53,0.0,0.0,5.0417018715494395
7,20,2015,65,50,0.0,0.0,6.08333429785067
7,21,2015,59,48,0.011666666666666667,0.0,7.625007233880022
7,22,2015,56,43,0.065,0.0,6.583328510746653
7,23,2015,61,44,0.008333333333333333,0.0,7.208358893042743
7,24,2015,58,46,0.11333333333333333,0.0,6.166680169909374
7,25,2015,47,42,0.12333333333333334,0.0,6.166657021493305
7,26,2015,53,42,0.23166666666666666,0.0,6.0
7,27,2015,56,46,0.028333333333333335,0.0,6.416706211877453
7,28,2015,65,53,0.0,0.0,4.416706211877452
7,29,2015,72,54,0.0,0.0,3.7499971064479913
7,30,2015,80,61,0.0,0.0,3.666697531221426
7,31,2015,80,64,0.0,0.0,3.1666801699093745
8,1,2015,78,59,0.0,0.0,4.166680169909374
8,2,2015,77,60,0.0,0.0,4.999988425791965
8,3,2015,67,50,0.01,0.0,6.750031829072096
8,4,2015,62,49,0.0,0.0,6.08333429785067
8,5,2015,53,47,0.24166666666666667,0.0,6.500005787104017
8,6,2015,61,47,0.026666666666666665,0.0,6.875010127432031
8,7,2015,66,50,0.0,0.0,6.0
8,8,2015,64,50,0.03333333333333333,0.0,3.958355999490735
8,9,2015,67,46,0.056666666666666664,0.0,5.583363233370757
8,10,2015,71,49,0.013333333333333334,0.0,4.4999363418558085
8,11,2015,74,57,0.04833333333333333,0.0,4.666674382805357
8,12,2015,75,54,0.021666666666666667,0.0,5.8750332758481
8,13,2015,68,49,0.06999999999999999,0.0,3.833331404298661
8,14,2015,55,45,0.45,0.0,8.1666222988692
8,15,2015,57,45,0.05333333333333334,0.0,6.375004340328013
8,16,2015,61,48,0.0,0.0,6.499994212895984
8,17,2015,68,55,0.0,0.0,6.374981191911943
8,18,2015,75,61,0.0,0.0,5.916654127941296
8,19,2015,73,52,0.0,0.0,5.791687403789396
8,20,2015,58,44,0.0033333333333333335,0.0,8.20832417041864
8,21,2015,54,45,0.03833333333333334,0.0,7.666685957013391
8,22,2015,68,56,0.0,0.0,8.166645447285271
8,23,2015,68,50,0.0,0.0,6.500040509728122
8,24,2015,63,48,0.0,0.0,4.083369020474774
8,25,2015,64,49,0.0,0.0,5.291670042477344
8,26,2015,68,51,0.0,0.0,3.791664255373326
8,27,2015,67,51,0.0,0.0,4.125047743608143
8,28,2015,61,48,0.3466666666666667,0.0,3.666616511765182
8,29,2015,57,42,1.2833333333333332,0.0,11.125059317816179
8,30,2015,53,42,0.7116666666666666,0.0,9.333325617194644
8,31,2015,55,44,0.35,0.0,9.750008680656027
9,1,2015,52,42,0.31666666666666665,0.0,8.583340084954687
9,2,2015,47,39,0.32499999999999996,0.0,7.500005787104018
9,3,2015,48,39,0.15166666666666667,0.0,6.125036169400109
9,4,2015,53,38,0.07833333333333332,0.0,4.291646894061274
9,5,2015,52,41,0.0016666666666666668,0.0,6.875010127432031
9,6,2015,51,42,0.2733333333333333,0.0,4.666662808597322
9,7,2015,54,42,0.01,0.0,4.8750332758481
9,8,2015,57,47,0.01,0.0,4.291681616685379
9,9,2015,59,48,0.0,0.0,4.583328510746653
9,10,2015,66,56,0.0,0.0,5.874975404807926
9,11,2015,78,59,0.0,0.0,8.625053530712162
9,12,2015,69,50,0.0,0.0,7.333302468778575
9,13,2015,54,41,0.0,0.0,6.833366126922766
9,14,2015,43,34,0.09333333333333332,0.0,4.3333487656107135
9,15,2015,45,40,0.07666666666666665,0.2,5.291681616685378
9,16,2015,49,40,0.18666666666666668,0.0,5.291681616685378
9,17,2015,47,40,1.0416666666666665,0.0,7.791664255373326
9,18,2015,51,46,0.15166666666666667,0.0,4.0833574462667395
9,19,2015,54,48,0.03333333333333333,0.0,4.583328510746653
9,20,2015,53,39,0.4316666666666667,0.0,9.291704765101448
10,1,2015,61,42,0.0,0.0,5.416683063461384
10,2,2015,47,40,0.058333333333333334,0.0,4.583340084954687
10,3,2015,56,45,0.051666666666666666,0.0,4.874905959559717
10,4,2015,60,48,0.0,0.0,9.583328510746654
10,5,2015,63,49,0.0,0.0,11.041690297341406
10,6,2015,60,46,0.0,0.0,5.666709105429461
10,7,2015,53,51,0.24,0.0,2.374946469287839
10,8,2015,61,49,0.0,0.0,10.583316936538617
10,9,2015,57,52,0.22333333333333333,0.0,7.833308255882592
10,10,2015,52,43,0.7449999999999999,0.0,11.41667148925335
10,11,2015,49,42,0.24166666666666667,0.0,6.6666512343892865
10,12,2015,50,45,0.12333333333333332,0.0,6.541638213405248
10,13,2015,52,42,0.11166666666666665,0.0,3.583340084954687
10,14,2015,57,49,0.0,0.0,5.624903066007708
10,15,2015,63,52,0.0,0.0,21.29170476510145
10,16,2015,65,50,0.0016666666666666668,0.0,11.625030382296092
10,17,2015,54,45,0.115,0.0,5.166691744117409
10,18,2015,50,41,0.27666666666666667,0.0,4.9166888505654
10,19,2015,48,43,0.48333333333333334,0.0,5.416683063461384
10,20,2015,51,47,0.008333333333333333,0.0,4.041597703677126
10,21,2015,51,39,0.0,0.0,6.666697531221427
10,22,2015,45,36,0.008333333333333333,0.0,4.624972511255917
10,23,2015,49,39,0.0,0.0,4.5416845102373875
10,24,2015,48,41,0.02,0.0,12.33331404298661
10,25,2015,52,43,0.3883333333333333,0.0,15.458384935010823
10,26,2015,44,42,1.165,0.0,9.083369020474775
10,27,2015,50,42,0.0016666666666666668,0.0,13.124932001527796
10,28,2015,46,41,0.445,0.0,10.499982638687948
10,29,2015,44,40,0.2966666666666667,0.0,7.291646894061274
10,30,2015,47,42,3.165,0.0,14.708364680146762
10,31,2015,46,35,3.916666666666667,0.0,14.95832127686663
11,1,2015,37,33,1.0033333333333334,4.58,13.41669463766942
11,2,2015,37,31,0.3066666666666667,2.1866666666666665,6.5000289355200875
11,3,2015,33,29,0.03666666666666667,0.32,5.166691744117409
11,4,2015,36,32,0.04666666666666667,0.26333333333333336,3.208347318834709
11,5,2015,37,32,0.4133333333333334,2.7800000000000002,5.3333834882348174
11,6,2015,45,37,0.04666666666666667,0.2,6.916596256901121
11,7,2015,42,34,0.52,0.0,6.666685957013391
11,8,2015,35,26,0.28,0.7666666666666666,3.083345872058705
11,9,2015,35,26,0.27666666666666667,2.23,4.791675829581361
11,10,2015,35,30,0.18333333333333335,2.796666666666667,6.249898725679696
11,11,2015,31,29,0.6366666666666667,6.596666666666667,11.583421104410931
11,12,2015,34,34,0.6866666666666666,3.58,6.541580342365074
11,13,2015,43,38,2.873333333333333,0.0,16.583374807578792
11,14,2015,39,32,1.07,0.0,7.249979745135939
11,16,2015,34,34,1.06,5.843333333333334,9.2499334483038
11,17,2015,41,27,5.226666666666667,0.9700000000000001,26.541707658653458
11,18,2015,30,28,0.49666666666666665,3.5833333333333335,10.833389275338835
11,19,2015,34,24,0.09999999999999999,0.8466666666666667,5.124932001527795
11,20,2015,33,26,0.0,0.0,12.458292341346544
11,21,2015,35,28,0.0,0.0,15.500028935520087
11,22,2015,37,29,0.0,0.0,10.541684510237388
11,23,2015,33,26,0.33,2.526666666666667,8.416683063461383
11,24,2015,28,21,0.16,1.2233333333333332,4.291646894061274
11,25,2015,30,19,0.0,0.0,8.499971064479913
11,26,2015,33,18,0.0,0.0,10.0416555747173
11,27,2015,37,28,0.0,0.0,8.750020254864062
11,28,2015,36,30,0.0,0.0,12.291704765101448
11,29,2015,39,28,0.0,0.0,9.916677276357365
11,30,2015,33,28,0.016666666666666666,0.16,7.625041956504127
12,1,2015,32,28,0.29000000000000004,2.4000000000000004,11.708295234898552
12,2,2015,35,31,0.55,3.8,10.666604937557148
12,3,2015,37,29,0.54,1.1833333333333333,14.708376254354798
12,4,2015,32,29,0.2966666666666667,1.9933333333333334,7.875010127432032
12,5,2015,37,31,0.51,2.933333333333333,18.12498987256797
12,6,2015,37,33,0.8500000000000002,4.946666666666666,8.708306809106586
12,7,2015,37,35,2.5466666666666664,0.0,7.083322723642635
12,8,2015,43,37,2.6833333333333336,0.0,8.291681616685379
12,9,2015,36,30,1.8,2.44,12.000034722624106
12,10,2015,33,29,0.48333333333333334,6.326666666666666,12.916735147397539
12,11,2015,31,26,0.04,0.48,10.416694637669417
12,12,2015,31,28,0.7600000000000001,10.346666666666666,8.49993634185581
12,13,2015,31,27,0.9033333333333333,8.376666666666667,12.12501302098404
12,14,2015,28,22,0.23,2.0966666666666667,6.250026041968079
12,15,2015,29,23,0.32,2.9299999999999997,2.7916642553733264
12,16,2015,29,25,0.33666666666666667,3.3833333333333337,7.458257618722439
12,17,2015,31,28,1.4766666666666666,10.44,14.16669174411741
12,18,2015,29,25,0.7633333333333333,7.199999999999999,7.333406636650888
12,19,2015,29,25,0.08333333333333333,1.3133333333333332,7.666593363349113
12,20,2015,29,24,0.99,9.076666666666668,16.49997106447991
12,21,2015,31,26,1.27,10.173333333333334,13.791606384333152
12,22,2015,26,26,0.9366666666666666,12.283333333333333,9.624972511255917
12,23,2015,26,25,1.1333333333333333,12.456666666666669,13.666720679637496
12,24,2015,24,18,0.47000000000000003,4.666666666666667,8.04172501996551
12,25,2015,21,16,0.08333333333333333,0.85,4.625018808088057
12,26,2015,25,23,0.006666666666666667,0.06666666666666667,9.666604937557148
12,27,2015,28,24,0.37999999999999995,3.9933333333333336,11.583444252827002
12,28,2015,25,20,0.12,1.2933333333333332,3.3333371914026784
12,29,2015,25,16,0.03,0.36,3.374958043495874
12,30,2015,26,19,0.0,0.0,9.0833111494346
12,31,2015,26,21,0.0,0.0,15.124978298359936
1,1,2016,27,16,0.0,0.0,17.750008680656027
1,2,2016,27,17,0.0,0.0,25.54164978761328
1,3,2016,23,22,0.10666666666666667,1.0466666666666669,18.333371914026785
1,4,2016,31,26,0.28,3.1866666666666665,8.624949362839848
1,5,2016,30,27,0.15333333333333332,1.2866666666666666,14.833400849546871
1,6,2016,34,26,0.023333333333333334,0.2533333333333333,13.583363233370758
1,7,2016,31,25,0.0,0.0,5.333325617194644
1,8,2016,31,25,0.006666666666666667,0.08,9.2499334483038
1,9,2016,30,27,0.02666666666666667,0.27999999999999997,13.291751061933589
1,10,2016,31,27,0.0,0.0,9.791641106957258
1,11,2016,33,28,0.23666666666666666,1.8166666666666669,8.500063658144192
1,12,2016,33,29,0.71,4.903333333333333,9.916642553733261
1,13,2016,32,26,0.6400000000000001,5.433333333333333,6.2916584682693095
1,14,2016,28,26,0.2966666666666667,2.723333333333333,9.16664544728527
1,15,2016,31,28,0.3333333333333333,2.7300000000000004,8.0833111494346
1,16,2016,34,31,0.9833333333333334,6.823333333333333,11.083461614139052
1,17,2016,34,28,0.74,5.316666666666666,11.000081019456243
1,18,2016,34,28,0.17666666666666664,1.2666666666666666,8.9166888505654
